qualifyId,raceId,driverId,constructorId,q1,q2,q3,position
5163,868,1,1,107433,114897,113543,8
5164,868,807,10,106334,115556,114382,9
5165,868,154,208,107043,116388,\N,10
5166,868,814,10,107582,117009,\N,11
5167,868,155,15,106649,117071,\N,12
5168,868,3,131,107724,117108,\N,13
5169,868,817,5,107266,117132,\N,14
5170,868,811,3,107105,117426,\N,15
5171,868,818,5,107705,117719,\N,16
5172,868,815,15,106494,117895,\N,17
5173,868,18,1,108044,\N,\N,18
5174,868,808,207,109027,\N,\N,19
5175,868,5,207,109477,\N,\N,20
5176,868,10,206,111618,\N,\N,21
5177,868,37,164,112742,\N,\N,22
5178,868,39,164,113040,\N,\N,23
5179,868,819,206,114143,\N,\N,24
5180,869,4,6,76073,98521,100621,1
5181,869,20,9,76393,98309,101026,2
5182,869,17,9,76500,99382,101496,3
5183,869,30,131,76686,98010,102459,4
5184,869,807,10,76271,99467,103501,5
5185,869,813,3,76181,98731,103950,6
5186,869,18,1,76507,98659,104113,7
5187,869,1,1,76221,97365,104186,8
5188,869,814,10,76352,99703,104889,9
5189,869,8,208,75693,99729,105811,10
5190,869,817,5,76516,99789,\N,11
5191,869,815,15,75726,99933,\N,12
5192,869,155,15,76481,99985,\N,13
5193,869,13,6,76265,100212,\N,14
5194,869,154,208,76685,100574,\N,15
5195,869,811,3,76426,100752,\N,16
5196,869,3,131,75988,101551,\N,17
5197,869,818,5,76741,\N,\N,18
5198,869,5,207,77620,\N,\N,19
5199,869,808,207,78531,\N,\N,20
5200,869,819,206,79220,\N,\N,21
5201,869,10,206,79291,\N,\N,22
5202,869,37,164,79912,\N,\N,23
5203,869,39,164,80230,\N,\N,24
5204,870,1,1,81794,81060,80953,1
5205,870,154,208,82755,81657,81366,2
5206,870,20,9,82948,81407,81416,3
5207,870,18,1,82028,81618,81583,4
5208,870,8,208,82234,81583,81730,5
5209,870,4,6,82095,81598,81844,6
5210,870,13,6,82203,81534,81900,7
5211,870,813,3,82475,81504,81939,8
5212,870,811,3,82271,81697,82343,9
5213,870,807,10,82176,81653,82847,10
5214,870,17,9,82829,81715,\N,11
5215,870,814,10,81912,81813,\N,12
5216,870,3,131,82079,81895,\N,13
5217,870,815,15,82110,81895,\N,14
5218,870,155,15,82801,82300,\N,15
5219,870,818,5,82799,82380,\N,16
5220,870,30,131,82436,82723,\N,17
5221,870,817,5,83250,\N,\N,18
5222,870,5,207,83576,\N,\N,19
5223,870,808,207,84167,\N,\N,20
5224,870,819,206,85244,\N,\N,21
5225,870,10,206,85476,\N,\N,22
5226,870,37,164,85916,\N,\N,23
5227,870,39,164,86178,\N,\N,24
5228,871,18,1,109250,107654,107573,1
5229,871,155,15,109686,108569,107871,2
5230,871,813,3,108993,108780,107893,3
5231,871,8,208,109546,108414,108205,4
5232,871,815,15,109642,107980,108219,5
5233,871,4,6,109401,108598,108313,6
5234,871,17,9,109859,108546,108392,7
5235,871,1,1,109605,108563,108394,8
5236,871,154,208,110126,108714,108538,9
5237,871,814,10,110033,108729,108890,10
5238,871,20,9,109722,108792,\N,11
5239,871,807,10,109362,108855,\N,12
5240,871,30,131,109742,109081,\N,13
5241,871,13,6,109588,109147,\N,14
5242,871,818,5,109763,109354,\N,15
5243,871,817,5,109572,109543,\N,16
5244,871,811,3,109958,110088,\N,17
5245,871,3,131,110181,\N,\N,18
5246,871,5,207,111739,\N,\N,19
5247,871,808,207,111967,\N,\N,20
5248,871,10,206,112336,\N,\N,21
5249,871,37,164,113030,\N,\N,22
5250,871,819,206,113493,\N,\N,23
5251,871,39,164,114989,\N,\N,24
5252,872,1,1,84211,84394,84010,1
5253,872,18,1,84672,84255,84133,2
5254,872,13,6,84882,84505,84247,3
5255,872,814,10,84875,84345,84304,4
5256,872,30,131,85302,84675,84540,5
5257,872,20,9,85011,84687,84802,6
5258,872,3,131,84689,84515,84833,7
5259,872,8,208,85151,84742,84855,8
5260,872,155,15,85317,84683,85109,9
5261,872,4,6,84175,84242,85678,10
5262,872,17,9,85556,84809,\N,11
5263,872,813,3,85103,84820,\N,12
5264,872,815,15,85300,84901,\N,13
5265,872,811,3,85135,85042,\N,14
5266,872,817,5,85728,85312,\N,15
5267,872,816,208,85834,85408,\N,16
5268,872,818,5,85649,85441,\N,17
5269,872,5,207,86382,\N,\N,18
5270,872,808,207,86887,\N,\N,19
5271,872,10,206,87039,\N,\N,20
5272,872,819,206,87073,\N,\N,21
5273,872,39,164,87441,\N,\N,22
5274,872,37,164,87629,\N,\N,23
5275,873,1,1,108285,106665,106362,1
5276,873,813,3,109494,107602,106804,2
5277,873,20,9,108240,106791,106905,3
5278,873,18,1,109381,107661,106939,4
5279,873,4,6,109391,107567,107216,5
5280,873,814,10,108028,107667,107241,6
5281,873,17,9,108717,107513,107475,7
5282,873,154,208,107688,107529,107788,8
5283,873,30,131,109546,107823,\N,9
5284,873,3,131,109463,107943,\N,10
5285,873,807,10,109547,107975,\N,11
5286,873,8,208,108169,108261,\N,12
5287,873,13,6,109767,108344,\N,13
5288,873,815,15,109055,108505,\N,14
5289,873,817,5,109023,108774,\N,15
5290,873,818,5,109564,108849,\N,16
5291,873,811,3,109809,\N,\N,17
5292,873,155,15,109933,\N,\N,18
5293,873,808,207,110846,\N,\N,19
5294,873,5,207,111137,\N,\N,20
5295,873,10,206,111370,\N,\N,21
5296,873,819,206,111762,\N,\N,22
5297,873,39,164,112372,\N,\N,23
5298,873,37,164,113355,\N,\N,24
5299,874,20,9,92608,91501,90839,1
5300,874,17,9,92951,91950,91090,2
5301,874,18,1,93077,91772,91290,3
5302,874,155,15,92042,91886,91700,4
5303,874,154,208,92029,91988,91898,5
5304,874,815,15,92147,92169,92022,6
5305,874,4,6,92459,91833,92114,7
5306,874,8,208,92221,91826,92208,8
5307,874,1,1,93061,92121,92327,9
5308,874,807,10,92828,92272,\N,10
5309,874,13,6,92946,92293,\N,11
5310,874,814,10,92898,92327,\N,12
5311,874,30,131,93349,92469,\N,13
5312,874,813,3,92834,92512,\N,14
5313,874,3,131,93015,92625,\N,15
5314,874,817,5,93059,92954,\N,16
5315,874,818,5,93370,93368,\N,17
5316,874,811,3,93405,\N,\N,18
5317,874,5,207,94657,\N,\N,19
5318,874,10,206,95213,\N,\N,20
5319,874,37,164,95385,\N,\N,21
5320,874,819,206,95429,\N,\N,22
5321,874,808,207,95432,\N,\N,23
5322,874,39,164,96734,\N,\N,24
5323,875,17,9,98397,98220,97242,1
5324,875,20,9,98208,97767,97316,2
5325,875,1,1,99180,98000,97469,3
5326,875,4,6,99144,97987,97534,4
5327,875,8,208,98887,98227,97625,5
5328,875,13,6,98937,98253,97884,6
5329,875,154,208,98863,98275,97934,7
5330,875,807,10,98981,98428,98266,8
5331,875,3,131,98999,98417,98361,9
5332,875,30,131,98808,98436,98513,10
5333,875,18,1,98615,98441,\N,11
5334,875,815,15,98630,98460,\N,12
5335,875,155,15,98719,98594,\N,13
5336,875,814,10,98942,98643,\N,14
5337,875,813,3,99024,98725,\N,15
5338,875,817,5,98784,99084,\N,16
5339,875,818,5,98744,99340,\N,17
5340,875,811,3,99443,\N,\N,18
5341,875,808,207,100207,\N,\N,19
5342,875,5,207,100333,\N,\N,20
5343,875,819,206,101317,\N,\N,21
5344,875,10,206,101371,\N,\N,22
5345,875,37,164,102881,\N,\N,23
5346,876,20,9,86387,85435,85283,1
5347,876,17,9,86744,85610,85327,2
5348,876,1,1,86516,85816,85544,3
5349,876,18,1,86564,85467,85659,4
5350,876,4,6,86829,85834,85773,5
5351,876,13,6,86939,86111,85857,6
5352,876,8,208,86740,86101,86236,7
5353,876,815,15,87179,86076,86360,8
5354,876,813,3,86048,85983,86713,9
5355,876,3,131,86458,85976,\N,10
5356,876,154,208,86897,86136,\N,11
5357,876,807,10,87185,86241,\N,12
5358,876,811,3,86851,86331,\N,13
5359,876,30,131,87482,86574,\N,14
5360,876,817,5,87006,86777,\N,15
5361,876,814,10,87462,86989,\N,16
5362,876,155,15,87517,87219,\N,17
5363,876,818,5,87525,\N,\N,18
5364,876,808,207,88756,\N,\N,19
5365,876,5,207,89500,\N,\N,20
5366,876,10,206,89613,\N,\N,21
5367,876,37,164,90592,\N,\N,22
5368,876,39,164,90593,\N,\N,23
5369,876,819,206,90662,\N,\N,24
5370,877,1,1,101497,100901,100630,1
5371,877,17,9,101933,101277,100978,2
5372,877,20,9,102160,101511,101073,3
5373,877,813,3,101981,101907,101226,4
5374,877,8,208,102222,101532,101260,5
5375,877,18,1,102342,101873,101290,6
5376,877,4,6,101939,101514,101582,7
5377,877,3,131,101926,101698,101603,8
5378,877,13,6,101974,101846,101723,9
5379,877,154,208,102046,101620,101778,10
5380,877,807,10,102579,102019,\N,11
5381,877,815,15,102624,102084,\N,12
5382,877,814,10,102572,102218,\N,13
5383,877,30,131,102735,102289,\N,14
5384,877,811,3,103298,102330,\N,15
5385,877,155,15,103582,102606,\N,16
5386,877,817,5,103280,102765,\N,17
5387,877,818,5,104058,\N,\N,18
5388,877,5,207,104956,\N,\N,19
5389,877,819,206,105089,\N,\N,20
5390,877,808,207,105151,\N,\N,21
5391,877,10,206,105426,\N,\N,22
5392,877,37,164,105766,\N,\N,23
5393,877,39,164,106382,\N,\N,24
5394,878,20,9,96558,95796,95657,1
5395,878,1,1,97058,96795,95766,2
5396,878,17,9,97215,96298,96174,3
5397,878,154,208,97486,96906,96587,4
5398,878,8,208,98051,97404,96708,5
5399,878,30,131,97927,97102,96794,6
5400,878,13,6,97667,96549,96937,7
5401,878,807,10,97756,97066,97141,8
5402,878,4,6,97968,97123,97300,9
5403,878,813,3,97537,97011,97842,10
5404,878,811,3,97520,97604,\N,11
5405,878,18,1,97565,97616,\N,12
5406,878,814,10,98104,97665,\N,13
5407,878,818,5,98434,97879,\N,14
5408,878,815,15,98500,98206,\N,15
5409,878,155,15,98418,98437,\N,16
5410,878,3,131,98862,98501,\N,17
5411,878,817,5,99114,\N,\N,18
5412,878,10,206,100056,\N,\N,19
5413,878,819,206,100664,\N,\N,20
5414,878,808,207,100809,\N,\N,21
5415,878,5,207,101166,\N,\N,22
5416,878,37,164,102011,\N,\N,23
5417,878,39,164,102740,\N,\N,24
5418,879,1,1,75075,73398,72458,1
5419,879,18,1,75456,73515,72513,2
5420,879,17,9,76180,73667,72581,3
5421,879,20,9,75644,73209,72760,4
5422,879,13,6,76263,74048,72987,5
5423,879,813,3,76266,73698,73174,6
5424,879,807,10,75536,73704,73206,7
5425,879,4,6,76097,73856,73253,8
5426,879,8,208,76432,73698,73298,9
5427,879,3,131,75929,73848,73489,10
5428,879,814,10,75901,74121,\N,11
5429,879,811,3,75333,74219,\N,12
5430,879,815,15,75974,74234,\N,13
5431,879,30,131,76005,74334,\N,14
5432,879,155,15,76400,74380,\N,15
5433,879,817,5,76744,74574,\N,16
5434,879,818,5,76722,74619,\N,17
5435,879,154,208,76967,\N,\N,18
5436,879,808,207,77073,\N,\N,19
5437,879,5,207,77086,\N,\N,20
5438,879,10,206,77508,\N,\N,21
5439,879,819,206,78104,\N,\N,22
5440,879,39,164,79576,\N,\N,23
5441,879,37,164,79699,\N,\N,24
5442,880,20,9,104657,96745,87407,1
5443,880,17,9,104472,96524,87827,2
5444,880,1,131,105456,96625,88087,3
5445,880,13,6,104635,96666,88490,4
5446,880,4,6,103850,96691,88493,5
5447,880,3,131,103380,96194,88523,6
5448,880,8,208,105545,97517,88738,7
5449,880,154,208,104284,97641,89013,8
5450,880,814,10,105601,96901,89305,9
5451,880,18,1,104688,96644,90357,10
5452,880,807,15,105930,98067,\N,11
5453,880,16,10,107330,98134,\N,12
5454,880,818,5,104871,98778,\N,13
5455,880,817,5,106450,99042,\N,14
5456,880,815,1,104400,99900,\N,15
5457,880,822,3,107328,100290,\N,16
5458,880,813,3,107614,\N,\N,17
5459,880,821,15,107776,\N,\N,18
5460,880,824,206,108147,\N,\N,19
5461,880,820,206,108909,\N,\N,20
5462,880,823,207,109519,\N,\N,21
5463,880,819,207,110626,\N,\N,22
5464,881,20,9,97899,97245,109674,1
5465,881,13,6,97712,96874,110587,2
5466,881,4,6,97314,96877,110727,3
5467,881,1,131,97513,96517,111699,4
5468,881,17,9,97619,96449,112244,5
5469,881,3,131,97239,96190,112519,6
5470,881,8,208,96959,96640,112970,7
5471,881,18,1,97487,97117,113175,8
5472,881,16,10,96809,96834,113439,9
5473,881,815,1,97702,97342,114136,10
5474,881,154,208,97363,97636,\N,11
5475,881,807,15,97931,98125,\N,12
5476,881,817,5,97722,98822,\N,13
5477,881,821,15,97707,99221,\N,14
5478,881,814,10,97493,104509,\N,15
5479,881,813,3,97867,\N,\N,16
5480,881,818,5,98157,\N,\N,17
5481,881,822,3,98207,\N,\N,18
5482,881,824,206,98434,\N,\N,19
5483,881,819,207,99314,\N,\N,20
5484,881,820,206,99672,\N,\N,21
5485,881,823,207,99932,\N,\N,22
5486,882,1,131,95793,95078,94484,1
5487,882,8,208,97046,95659,94761,2
5488,882,4,6,96253,95148,94788,3
5489,882,3,131,95959,95537,94861,4
5490,882,13,6,95972,95403,94933,5
5491,882,154,208,96929,96065,95364,6
5492,882,817,5,96993,96258,95998,7
5493,882,18,1,96667,95784,125673,8
5494,882,20,9,96537,95343,\N,9
5495,882,807,15,96985,96261,\N,10
5496,882,814,10,97478,96287,\N,11
5497,882,815,1,96952,96314,\N,12
5498,882,16,10,97349,96405,\N,13
5499,882,17,9,96148,96679,\N,14
5500,882,813,3,97281,97139,\N,15
5501,882,818,5,97508,97199,\N,16
5502,882,822,3,97769,\N,\N,17
5503,882,821,15,97990,\N,\N,18
5504,882,824,206,98780,\N,\N,19
5505,882,820,206,99537,\N,\N,20
5506,882,819,207,99614,\N,\N,21
5507,882,823,207,99660,\N,\N,22
5508,883,3,131,93364,92867,92330,1
5509,883,20,9,93327,92746,92584,2
5510,883,4,6,92878,93316,92667,3
5511,883,1,131,93498,93346,92762,4
5512,883,17,9,93966,93098,93078,5
5513,883,13,6,93780,93358,93207,6
5514,883,814,10,93762,93335,93235,7
5515,883,16,10,94048,93378,93246,8
5516,883,8,208,93827,93146,93327,9
5517,883,18,1,94071,93702,\N,10
5518,883,154,208,93498,93762,\N,11
5519,883,815,1,94310,93914,\N,12
5520,883,817,5,94120,93974,\N,13
5521,883,807,15,94409,93976,\N,14
5522,883,822,3,94425,94105,\N,15
5523,883,818,5,94314,94284,\N,16
5524,883,813,3,94425,\N,\N,17
5525,883,821,15,94730,\N,\N,18
5526,883,819,207,95283,\N,\N,19
5527,883,824,206,96178,\N,\N,20
5528,883,823,207,96304,\N,\N,21
5529,883,820,206,96476,\N,\N,22
5530,884,3,131,81913,81776,80718,1
5531,884,1,131,81728,81001,80972,2
5532,884,20,9,82158,81602,81054,3
5533,884,8,208,82210,81676,81177,4
5534,884,4,6,82264,81646,81218,5
5535,884,13,6,82492,81978,81219,6
5536,884,154,208,82613,81998,81308,7
5537,884,17,9,82342,81718,81570,8
5538,884,815,1,83116,81790,82069,9
5539,884,814,10,82663,82019,82233,10
5540,884,817,5,82905,82127,\N,11
5541,884,818,5,82775,82166,\N,12
5542,884,16,10,82952,82346,\N,13
5543,884,18,1,83166,82355,\N,14
5544,884,807,15,83058,82389,\N,15
5545,884,821,15,83218,82793,\N,16
5546,884,822,3,83260,\N,\N,17
5547,884,813,3,83318,\N,\N,18
5548,884,823,207,84661,\N,\N,19
5549,884,824,206,84713,\N,\N,20
5550,884,820,206,84996,\N,\N,21
5551,884,819,207,85070,\N,\N,22
5552,885,3,131,84620,76135,73876,1
5553,885,1,131,83779,76265,73967,2
5554,885,20,9,84243,75988,73980,3
5555,885,17,9,85352,77322,74181,4
5556,885,8,208,85835,76040,74822,5
5557,885,4,6,83712,76510,74824,6
5558,885,815,1,84682,77748,75138,7
5559,885,16,10,85108,77261,75383,8
5560,885,18,1,83744,77420,75647,9
5561,885,818,5,83699,77623,75703,10
5562,885,807,15,85547,78331,\N,11
5563,885,817,5,84852,78344,\N,12
5564,885,154,208,83738,78603,\N,13
5565,885,822,3,84681,79077,\N,14
5566,885,823,207,86095,79408,\N,15
5567,885,813,3,83452,81688,\N,16
5568,885,814,10,86322,\N,\N,17
5569,885,819,207,86633,\N,\N,18
5570,885,821,15,86917,\N,\N,19
5571,885,820,206,87303,\N,\N,20
5572,885,824,206,\N,\N,\N,21
5573,885,13,6,\N,\N,\N,22
5574,886,20,9,82318,88166,85425,1
5575,886,1,131,83801,87649,85512,2
5576,886,822,3,83446,88419,85897,3
5577,886,3,131,83840,88420,86008,4
5578,886,17,9,83247,88145,86208,5
5579,886,4,6,83224,88788,86504,6
5580,886,818,5,84159,88527,86543,7
5581,886,16,10,84551,88799,87348,8
5582,886,8,208,84451,88667,87432,9
5583,886,817,5,84770,89359,87946,10
5584,886,807,15,83899,89435,\N,11
5585,886,815,1,84176,89761,\N,12
5586,886,813,3,84776,89917,\N,13
5587,886,18,1,84021,90068,\N,14
5588,886,821,15,84408,90315,\N,15
5589,886,13,6,83735,90354,\N,16
5590,886,814,10,84908,\N,\N,17
5591,886,819,207,85626,\N,\N,18
5592,886,154,208,85716,\N,\N,19
5593,886,824,206,86508,\N,\N,20
5594,886,820,206,87062,\N,\N,21
5595,886,823,207,87110,\N,\N,22
5596,887,1,131,90995,91224,89607,1
5597,887,3,131,91355,91028,90059,2
5598,887,20,9,91559,90990,90211,3
5599,887,17,9,91605,91002,90220,4
5600,887,814,10,92062,91291,90736,5
5601,887,817,5,92097,91182,90757,6
5602,887,16,10,92002,91097,90908,7
5603,887,154,208,91466,91530,90955,8
5604,887,8,208,91400,91592,90962,9
5605,887,4,6,92266,91387,90979,10
5606,887,18,1,91979,91649,\N,11
5607,887,13,6,92241,91779,\N,12
5608,887,818,5,92105,91785,\N,13
5609,887,815,1,91953,92082,\N,14
5610,887,807,15,92168,92211,\N,15
5611,887,813,3,92512,92359,\N,16
5612,887,822,3,92664,\N,\N,17
5613,887,821,15,92666,\N,\N,18
5614,887,819,207,93866,\N,\N,19
5615,887,824,206,94108,\N,\N,20
5616,887,823,207,95481,\N,\N,21
5617,887,820,206,95858,\N,\N,22
5618,888,1,131,91131,90152,89398,1
5619,888,20,9,91269,89992,89501,2
5620,888,17,9,91428,90217,89608,3
5621,888,8,208,90676,89852,89892,4
5622,888,154,208,91242,90005,89959,5
5623,888,817,5,91081,90223,90528,6
5624,888,13,6,90547,89825,91126,7
5625,888,4,6,90709,89962,91209,8
5626,888,18,1,91181,90269,\N,9
5627,888,807,15,91132,90231,\N,10
5628,888,3,131,91322,90326,\N,11
5629,888,814,10,91322,90697,\N,12
5630,888,815,1,91498,90933,\N,13
5631,888,821,15,91681,91010,\N,14
5632,888,16,10,91320,91010,\N,15
5633,888,818,5,91629,91104,\N,16
5634,888,822,3,91693,\N,\N,17
5635,888,813,3,91707,\N,\N,18
5636,888,819,207,92937,\N,\N,19
5637,888,824,206,93063,\N,\N,20
5638,888,823,207,93734,\N,\N,21
5639,888,820,206,94098,\N,\N,22
5640,890,1,131,80363,79862,79388,1
5641,890,20,9,80646,79992,79426,2
5642,890,154,208,80447,80101,79595,3
5643,890,3,131,80350,79778,79720,4
5644,890,4,6,80652,80183,79791,5
5645,890,8,208,80867,80243,79851,6
5646,890,13,6,81004,80460,79929,7
5647,890,817,5,81181,80527,80641,8
5648,890,815,1,81612,80545,82398,9
5649,890,17,9,81264,80503,\N,10
5650,890,16,10,81471,80569,\N,11
5651,890,807,15,81028,80580,\N,12
5652,890,18,1,81131,80777,\N,13
5653,890,818,5,81345,81029,\N,14
5654,890,813,3,80816,81133,\N,15
5655,890,822,3,81135,81219,\N,16
5656,890,821,15,81724,\N,\N,17
5657,890,814,10,82043,\N,\N,18
5658,890,819,207,83007,\N,\N,19
5659,890,823,207,83333,\N,\N,20
5660,890,824,206,83787,\N,\N,21
5661,890,820,206,83997,\N,\N,22
5662,891,1,131,120368,109067,121012,1
5663,891,20,9,121863,108646,121200,2
5664,891,17,9,121597,108641,121325,3
5665,891,3,131,121099,108552,122251,4
5666,891,814,10,122338,108925,122332,5
5667,891,18,1,121301,108641,123075,6
5668,891,154,208,122476,108649,123081,7
5669,891,8,208,121151,108296,123390,8
5670,891,4,6,120190,108309,123482,9
5671,891,13,6,121462,109020,124059,10
5672,891,807,15,121712,109088,\N,11
5673,891,16,10,122749,109103,\N,12
5674,891,815,1,122425,109304,\N,13
5675,891,823,207,120564,112036,\N,14
5676,891,824,206,122110,112563,\N,15
5677,891,820,206,122948,112762,\N,16
5678,891,813,3,123072,\N,\N,17
5679,891,818,5,123300,\N,\N,18
5680,891,817,5,123317,\N,\N,19
5681,891,822,3,123432,\N,\N,20
5682,891,821,15,124324,\N,\N,21
5683,891,819,207,127384,\N,\N,22
5684,892,20,9,84319,83977,83755,1
5685,892,17,9,84923,84263,83968,2
5686,892,807,15,84776,84305,84065,3
5687,892,13,6,84950,84479,84132,4
5688,892,4,6,84661,84227,84142,5
5689,892,3,131,84527,84393,84192,6
5690,892,817,5,84655,84290,84209,7
5691,892,815,1,84635,84592,84502,8
5692,892,18,1,84739,84563,84515,9
5693,892,818,5,84630,84575,88050,10
5694,892,8,208,84819,84610,\N,11
5695,892,1,131,84589,84803,\N,12
5696,892,154,208,84737,84848,\N,13
5697,892,16,10,85030,84932,\N,14
5698,892,813,3,84905,85011,\N,15
5699,892,814,10,85009,85077,\N,16
5700,892,821,15,85226,\N,\N,17
5701,892,822,3,85291,\N,\N,18
5702,892,823,207,86406,\N,\N,19
5703,892,819,207,86563,\N,\N,20
5704,892,824,206,87085,\N,\N,21
5705,892,820,206,87480,\N,\N,22
5706,893,20,9,105376,102905,102841,1
5707,893,3,131,105208,103892,102932,2
5708,893,154,208,105851,103957,103058,3
5709,893,17,9,105271,103272,103152,4
5710,893,1,131,104196,103920,103254,5
5711,893,13,6,105658,104376,103890,6
5712,893,4,6,105115,104153,103938,7
5713,893,18,1,105009,104497,104282,8
5714,893,817,5,105379,104407,104439,9
5715,893,821,15,105483,104245,\N,10
5716,893,807,15,105381,104555,\N,11
5717,893,818,5,105657,104588,\N,12
5718,893,8,208,105522,104658,\N,13
5719,893,815,1,105164,104752,\N,14
5720,893,16,10,105960,105185,\N,15
5721,893,822,3,105982,105388,\N,16
5722,893,814,10,106121,\N,\N,17
5723,893,813,3,106619,\N,\N,18
5724,893,819,207,108111,\N,\N,19
5725,893,823,207,108320,\N,\N,20
5726,893,824,206,108830,\N,\N,21
5727,893,820,206,108930,\N,\N,22
5728,894,20,9,98683,97569,97202,1
5729,894,1,131,98574,97824,97420,2
5730,894,17,9,99138,97840,97464,3
5731,894,154,208,99065,98076,97531,4
5732,894,3,131,98418,98031,97679,5
5733,894,4,6,98520,97978,98038,6
5734,894,13,6,98884,98295,98223,7
5735,894,807,15,98427,97913,98237,8
5736,894,821,15,98725,98327,98405,9
5737,894,8,208,98341,98181,98822,10
5738,894,815,1,99049,98362,\N,11
5739,894,18,1,98882,98365,\N,12
5740,894,817,5,98525,98417,\N,13
5741,894,16,10,98988,98431,\N,14
5742,894,814,10,99185,98718,\N,15
5743,894,818,5,99075,98781,\N,16
5744,894,822,3,99470,\N,\N,17
5745,894,813,3,99987,\N,\N,18
5746,894,819,207,100864,\N,\N,19
5747,894,823,207,100871,\N,\N,20
5748,894,824,206,101169,\N,\N,21
5749,894,820,206,101322,\N,\N,22
5750,895,17,9,92271,91513,90915,1
5751,895,20,9,92397,91290,91089,2
5752,895,1,131,92340,91636,91253,3
5753,895,154,208,91824,91565,91365,4
5754,895,13,6,91994,91668,91378,5
5755,895,3,131,92244,91764,91397,6
5756,895,807,15,92465,91848,91644,7
5757,895,4,6,92371,91828,91665,8
5758,895,8,208,92377,91662,91684,9
5759,895,18,1,92606,91838,91827,10
5760,895,815,1,92718,91989,\N,11
5761,895,814,10,92286,91992,\N,12
5762,895,822,3,92613,92013,\N,13
5763,895,821,15,92673,92063,\N,14
5764,895,813,3,92875,92093,\N,15
5765,895,817,5,92804,92485,\N,16
5766,895,16,10,92890,\N,\N,17
5767,895,818,5,93357,\N,\N,18
5768,895,820,206,94320,\N,\N,19
5769,895,819,207,94556,\N,\N,20
5770,895,823,207,94879,\N,\N,21
5771,895,824,206,94958,\N,\N,22
5772,896,20,9,85943,84568,84119,1
5773,896,3,131,85833,85304,84871,2
5774,896,1,131,85802,85259,84941,3
5775,896,17,9,85665,85097,85047,4
5776,896,13,6,85793,85389,85201,5
5777,896,8,208,85819,85191,85248,6
5778,896,807,15,85883,85339,85334,7
5779,896,4,6,85934,84885,85826,8
5780,896,815,1,86107,85365,86153,9
5781,896,18,1,85574,85458,86487,10
5782,896,817,5,85673,85519,\N,11
5783,896,814,10,85908,85711,\N,12
5784,896,16,10,86164,85740,\N,13
5785,896,818,5,86155,85798,\N,14
5786,896,822,3,86178,86134,\N,15
5787,896,821,15,86057,86366,\N,16
5788,896,154,208,86577,\N,\N,17
5789,896,813,3,86842,\N,\N,18
5790,896,824,206,86970,\N,\N,19
5791,896,823,207,87105,\N,\N,20
5792,896,819,207,87487,\N,\N,21
5793,896,820,206,88138,\N,\N,22
5794,897,17,9,101568,100575,99957,1
5795,897,20,9,101683,100781,100075,2
5796,897,3,131,101420,100473,100419,3
5797,897,1,131,100693,100477,100501,4
5798,897,8,208,101276,100971,100542,5
5799,897,807,15,101631,100931,100576,6
5800,897,154,208,101447,100948,100997,7
5801,897,13,6,101254,100989,101015,8
5802,897,815,1,101687,100812,101068,9
5803,897,817,5,101884,100852,101111,10
5804,897,4,6,101397,101093,\N,11
5805,897,814,10,101676,101133,\N,12
5806,897,18,1,101817,101200,\N,13
5807,897,818,5,101692,101279,\N,14
5808,897,813,3,101365,101395,\N,15
5809,897,822,3,101862,101447,\N,16
5810,897,821,15,101999,\N,\N,17
5811,897,16,10,102051,\N,\N,18
5812,897,823,207,103252,\N,\N,19
5813,897,824,206,103398,\N,\N,20
5814,897,819,207,103528,\N,\N,21
5815,897,820,206,104198,\N,\N,22
5816,898,20,9,98516,97065,96338,1
5817,898,17,9,98161,97312,96441,2
5818,898,154,208,98676,97523,97155,3
5819,898,807,15,98339,97828,97296,4
5820,898,1,131,97959,97854,97345,5
5821,898,4,6,98929,97368,97376,6
5822,898,815,1,98367,98040,97452,7
5823,898,5,208,98375,98078,97715,8
5824,898,822,3,97821,97439,97836,9
5825,898,821,15,98082,98031,98034,10
5826,898,817,5,98882,98131,\N,11
5827,898,814,10,98894,98139,\N,12
5828,898,18,1,98588,98217,\N,13
5829,898,3,131,98743,98364,\N,14
5830,898,13,6,99094,98592,\N,15
5831,898,818,5,98880,98696,\N,16
5832,898,16,10,99250,\N,\N,17
5833,898,813,3,99351,\N,\N,18
5834,898,823,207,100491,\N,\N,19
5835,898,824,206,100528,\N,\N,20
5836,898,819,207,100596,\N,\N,21
5837,898,820,206,101401,\N,\N,22
5838,899,20,9,85381,86420,86479,1
5839,899,3,131,85556,86626,87102,2
5840,899,4,6,86656,86590,87539,3
5841,899,17,9,86689,86963,87572,4
5842,899,1,131,85342,86698,87677,5
5843,899,154,208,86453,86161,87737,6
5844,899,817,5,87209,87078,88052,7
5845,899,818,5,87124,87363,88081,8
5846,899,13,6,86817,87049,88109,9
5847,899,807,15,86071,87441,89582,10
5848,899,5,208,86266,87456,\N,11
5849,899,814,10,86275,87798,\N,12
5850,899,822,3,86790,87954,\N,13
5851,899,815,1,86741,88269,\N,14
5852,899,18,1,86398,88308,\N,15
5853,899,16,10,86874,88586,\N,16
5854,899,813,3,87367,\N,\N,17
5855,899,821,15,87455,\N,\N,18
5856,899,819,207,87843,\N,\N,19
5857,899,823,207,88320,\N,\N,20
5858,899,824,206,88366,\N,\N,21
5859,899,820,206,88950,\N,\N,22
5860,900,1,131,91699,102890,104231,1
